# Generated from libretro-database's Sony - PlayStation DAT.
# Source: https://github.com/libretro/libretro-database
# License: CC-BY-SA-4.0
namebadboysmiamitakedown	Bad Boys - Miami Takedown (USA)
namebakuenkakuseineverlandsenkizero	Bakuen Kakusei - Neverland Senki Zero (Japan)
namebakufuuslashkizunaarashi	Bakufuu Slash! Kizuna Arashi (Japan)
namebakuganbattlebrawlers	Bakugan - Battle Brawlers (Europe) (En,Fr,De,Es,It,Nl,Sv)
namebakumatsurenkakaryuukenshiden	Bakumatsu Renka - Karyuu Kenshiden (Japan)
namebakumatsurenkashinsengumi	Bakumatsu Renka - Shinsengumi (Japan)
namebakushoujinseikaidounovausagigamiteruzo	Bakushou!! Jinsei Kaidou - Nova Usagi ga Miteru zo!! (Japan)
namebakusouconvoydensetsuotokohanamichiamericaroman	Bakusou Convoy Densetsu - Otoko Hanamichi America Roman (Japan)
namebakusoudekotoradensetsuotokohanamichiyumeroman	Bakusou Dekotora Densetsu - Otoko Hanamichi Yume Roman (Japan)
namebakusoumountainbikers	Bakusou Mountain Bikers (Japan)
namebaldrbulletequilibrium	Baldr Bullet Equilibrium (Japan)
namebaldrforceexe	Baldr Force EXE (Japan)
namebaldursgatedarkalliance	Baldur's Gate - Dark Alliance (Europe, Australia) (En,Fr,De,Es,It)
namebaldursgatedarkallianceii	Baldur's Gate - Dark Alliance II (Europe) (En,Es,It)
namebandhero	Band Hero (Europe, Australia) (En,Fr,De,Es,It)
namebaphometsfluchderschlafendedrache	Baphomets Fluch - Der Schlafende Drache (Germany)
namebaranokinibaranohanasakudasversprechen	Bara no Ki ni Bara no Hanasaku - Das Versprechen (Japan)
namebarbarian	Barbarian (Europe) (En,Fr,De,Es,It)
namebarbieastheislandprincess	Barbie as the Island Princess (Europe, Australia) (En,Fr,De,Es,It,Nl)
namebarbiehorseadventuresridingcamp	Barbie Horse Adventures - Riding Camp (Europe) (En,Fr,De,Es,It,Nl)
namebarbiehorseadventureswildhorserescue	Barbie Horse Adventures - Wild Horse Rescue (Europe) (En,Fr,De,Es,It,Nl)
namebarbieinthe12dancingprincesses	Barbie in The 12 Dancing Princesses (Europe)
namebardstalethe	Bard's Tale, The (Australia)
namebaroque	Baroque (Europe)
namebaseball2002thebattleballparksengen	Baseball 2002, The - Battle Ball Park Sengen (Japan)
namebaseball2003thebattleballparksengenperfectplayproyakyuu	Baseball 2003, The - Battle Ball Park Sengen - Perfect Play Pro Yakyuu (Japan) (Taikenban)
namebaseball2003thebattleballparksengenperfectplayproyakyuushuukigou	Baseball 2003, The - Battle Ball Park Sengen - Perfect Play Pro Yakyuu - Shuukigou (Japan)
namebaseballlive2005	Baseball Live 2005 (Japan)
namebasicstudiopowerfulgamekoubou	Basic Studio - Powerful Game Koubou (Japan) (Disc 1) (Basic Studio Disc)
namebaskelian	Baskelian (Japan)
namebasketballxciting	Basketball Xciting (Europe)
namebasslanding3	Bass Landing 3 (Japan) (Sammy Best)
namebassmasterfishing	Bass Master Fishing (Europe)
namebassstrike	Bass Strike (Europe)
namebatmanbegins	Batman Begins (Europe) (En,Fr,De,Es,It,Nl,Sv)
namebatmanriseofsintzu	Batman - Rise of Sin Tzu (Europe) (En,Fr,De,Es,It)
namebatmanvengeance	Batman - Vengeance (Europe) (En,Fr,De,Es,It,Nl)
namebattleassault3featuringgundamseed	Battle Assault 3 featuring Gundam Seed (USA)
namebattleengineaquila	Battle Engine Aquila (Europe) (En,Fr,De,Es,It)
namebattlefield2moderncombat	Battlefield 2 - Modern Combat (Europe) (En,Es,Nl,Sv) (v1.00)
namebattlegear2	Battle Gear 2 (Japan)
namebattlegear3	Battle Gear 3 (Japan, Asia)
namebattleofsunrise	Battle of Sunrise (Japan)
namebattleofyuuyuuhakushotheshitouankokubujutsukai120	Battle of Yuu Yuu Hakusho, The - Shitou! Ankoku Bujutsukai - 120% (Full Power) (Japan)
namebattlestadiumdon	Battle Stadium D.O.N (Japan)
namebattlestargalactica	Battlestar Galactica (Europe) (En,Fr,De,Es,It)
namebboy	B-Boy (Europe) (En,Fr,De,Es,It)
namebcvbattleconstructionvehicles	BCV - Battle Construction Vehicles (Europe)
