# Generated from libretro-database's Sony - PlayStation DAT.
# Source: https://github.com/libretro/libretro-database
# License: CC-BY-SA-4.0
t60075	Star Wars - Rebel Assault (USA) (Limited Run Games)
t6007550	Star Wars - Rebel Assault (Europe)
t60085	Dungeon Master II - Skullkeep (USA) (Rev 3)
t6008550	Dungeon Master II - Skullkeep (Europe)
t60094	Jaguar XJ220 (Japan) (En,Ja)
t60104	Wolfchild (Japan)
t60114	Keiou Yuugekitai (Japan)
t60124	Jangou World Cup (Japan)
t60134	Thunderhawk (Japan)
t60144	Dungeon Master II - Skullkeep (Japan)
t60145	Heimdall (USA)
t60164	Microcosm (Japan)
t60165	Fatal Fury Special (USA)
t6016550	Fatal Fury Special (Europe)
t60174	Star Wars - Rebel Assault (Japan)
t60175	Samurai Shodown (USA)
t6017550	Samurai Shodown (Europe)
t60184	SoulStar (Japan)
t60185	Keio Flying Squadron (USA)
t6018550	Keio Flying Squadron (Europe)
t60194	Battlecorps (Japan)
t60214	Garou Densetsu Special (Japan)
t6201	Sewer Shark (USA)
t6202	Make My Video - Kris Kross (USA)
t6207	Road Avenger (USA)
t6214	Time Gal (USA)
t6300	Adventures of Willy Beamish, The (USA) (Alt)
t6402	Wonder Dog (USA)
t6403	Wolfchild (USA)
t6406	Jaguar XJ220 (USA)
t66014	Dennin Aleste - Nobunaga and His Ninja Force (Japan)
t66024	Shadowrun (Japan)
t68014	After Burner III (Japan)
t68024	Might and Magic III - Isles of Terra (Japan)
t70015	Terminator, The (USA)
t7001550	Terminator, The (Europe)
t70025	Heart of the Alien - Out of This World Parts I and II (USA)
t7003550	Dune (Europe) (En,Fr,De,Es,It)
t70045	Chuck Rock II - Son of Chuck (USA)
t70065	Dune (USA) (En,Fr,De,Es,It)
t70095	Links - The Challenge of Golf (USA)
t71014	F1 Circus CD (Japan)
t75014	Eye of the Beholder (Japan)
t76014	Sangokushi III (Japan)
t76024	Nobunaga no Yabou - Haouden (Japan)
t76044	Winning Post (Japan)
t76054	Aoki Ookami to Shiroki Mejika - Genchou Hishi (Japan)
t77014	Nostalgia 1907 - In North Atlantic Sea (Japan)
t79025	World Cup USA '94 (USA) (En,Fr,De,Es,It,Nl,Pt,Sv)
t7902550	World Cup USA '94 (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv)
t81014	Mortal Kombat Kanzenban (Japan)
t81015	WWF - Rage in the Cage (USA)
t8101550	WWF - Rage in the Cage (Europe)
t81024	WWF Mania Tour - WWF - Rage in the Cage (Japan)
t81025	Mortal Kombat (USA)
t8102550	Mortal Kombat (Europe)
t81034	NBA Jam (Japan)
t81035	NBA Jam (USA)
t8103550	NBA Jam (Europe)
t81045	Demolition Man (USA)
t83015	Brutal - Paws of Fury (USA)
t8301550	Brutal - Paws of Fury (Europe) (En,Fr,De)
t84024	Psychic Detective Series Vol. 3 - Aya (Japan)
t84034	Psychic Detective Series Vol. 4 - Orgel (Japan)
t86015	A-X-101 (USA)
t86025	RDF - Global Conflict (USA)
t87015	San Diego Zoo Presents... The Animals!, The (USA)
t87025	MegaRace (USA)
t87035	Software Toolworks' Star Wars Chess, The (USA)
t8802550	Marko's Magic Football (Europe) (En,Fr,De,Es)
t8804518	Bloodshot (Europe) (En,Fr,De,Es)
t8804550	Bloodshot (Europe) (En,Fr,De,Es)
t8805550	Theme Park (Europe) (En,Fr,De,Es)
t8806550	Syndicate (Europe) (En,Fr,De)
t89015	Trivial Pursuit (USA)
t92014	Alshark (Japan)
t9301550	Sewer Shark (Europe)
t9302550	Make My Video - Kris Kross (Europe)
t93035	Power Factory (USA)
t9303550	Power Factory (Europe)
t9304550	Chuck Rock (Europe)
t9305550	Hook (Europe)
t93065	Bram Stoker's Dracula (USA) (Alt 1)
t93075	Cliffhanger (USA)
t93085	Wheel of Fortune (USA)
t93095	Jeopardy! (USA)
t93105	ESPN Sunday Night NFL (USA)
t93115	Championship Soccer '94 (USA) (En,Fr,De,It)
t9311550	ESPN Baseball Tonight (Europe)
t93145	Ground Zero Texas (USA) (Disc 1)
t931450	Ground Zero Texas (USA) (Disc 1)
t931451	Ground Zero Texas (USA) (Disc 2)
t9314550	Ground Zero Texas (Europe) (Disc 1)
t93145500	Ground Zero Texas (Europe) (Disc 1)
t93145501	Ground Zero Texas (Europe) (Disc 2)
t93155	Bram Stoker's Dracula (USA) (Version 2.0)
t93175	3 Ninjas Kick Back (USA)
t93185	Championship Soccer '94 (USA) (En,Fr,De,It)
t9318550	Sensible Soccer (Europe) (En,Fr,De,It)
t93215	ESPN National Hockey Night (USA)
t93245	ESPN NBA Hangtime '95 (USA)
t93265	Mickey Mania - The Timeless Adventures of Mickey Mouse (USA)
t9330550	Mickey Mania (Europe)
t93325	Microcosm (USA)
t95014	Lethal Enforcers (Japan)
t95015	Lethal Enforcers (USA) (Alt)
t9501550	Lethal Enforcers (Europe)
t95025	Lethal Enforcers II - Gun Fighters (USA)
t9502550	Lethal Enforcers II - Gun Fighters (Europe)
t95034	Lethal Enforcers II - The Western (Japan)
t95035	Snatcher (USA)
t9503505	Snatcher (Europe)
wcm930200	Colors of Modern Rock, The (USA)
